"_id","Handle","Title","Description","Vendor","Type","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Weight","Variant Weight Unit","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Tax Code","Image Position","Gift Card","Tags","Image Src","Image Alt Text","Cost Per Item","Track Quantity","Inventory Location: eCommerce Inventory","Inventory Location: Tour Inventory"
"68f26797399baf10b201860b","banjo-youth-tee-green","Banjo Youth Tee (Green)","<p><span data-sheets-root=""1""><strong>Sizes &amp; Specs: </strong><a href=""https://ascolour.com/youth-staple-tee-3006"" title=""ASColour 3006: Youth Staple Tee"" rel=""noopener"" target=""_blank"">ASColour 3006: Youth Staple Tee</a><br><strong>Fit + Fabric:</strong> 5.3 oz, 28-singles, 100% combed cotton<br></span></p>
<p><meta charset=""utf-8""><strong>Produced By:</strong> <meta charset=""utf-8""><a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> <br><meta charset=""utf-8""><strong>Production Method:</strong> DTG<br></p>
<p><em><meta charset=""utf-8""> <strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong><br><br>Fulfilled by <a href=""https://ambientinks.com/"" rel=""noopener noreferrer"" target=""_blank"">Ambient Inks</a> and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit <a href=""https://ambientinks.com/sustainability/"" rel=""noopener noreferrer"" target=""_blank"">this link</a>.</em></p>","Dirtwire","T-Shirt","true","Size","10","Size","12","Size","14","DIRT060-14",8.1,"OUNCES","DENY","",35,"","true","false","","",3,"false","apparel,Created_2025,FallCollection,FallTourCollection,MB-Invisible,T-Shirt,tee","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Banjo-Youth-Tee_Forest-Green.jpg?v=1760716759","","",true,7,11
"68f26797399baf10b201860b","banjo-youth-tee-green","Banjo Youth Tee (Green)","<p><span data-sheets-root=""1""><strong>Sizes &amp; Specs: </strong><a href=""https://ascolour.com/youth-staple-tee-3006"" title=""ASColour 3006: Youth Staple Tee"" rel=""noopener"" target=""_blank"">ASColour 3006: Youth Staple Tee</a><br><strong>Fit + Fabric:</strong> 5.3 oz, 28-singles, 100% combed cotton<br></span></p>
<p><meta charset=""utf-8""><strong>Produced By:</strong> <meta charset=""utf-8""><a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> <br><meta charset=""utf-8""><strong>Production Method:</strong> DTG<br></p>
<p><em><meta charset=""utf-8""> <strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong><br><br>Fulfilled by <a href=""https://ambientinks.com/"" rel=""noopener noreferrer"" target=""_blank"">Ambient Inks</a> and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit <a href=""https://ambientinks.com/sustainability/"" rel=""noopener noreferrer"" target=""_blank"">this link</a>.</em></p>","Dirtwire","T-Shirt","true","Size","10","Size","12","Size","14","DIRT060-16",8.1,"OUNCES","DENY","",35,"","true","false","","",4,"false","apparel,Created_2025,FallCollection,FallTourCollection,MB-Invisible,T-Shirt,tee","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Banjo-Youth-Tee_Forest-Green.jpg?v=1760716759","","",true,3,0
"68f26b54399baf10b2019079","beanie-black","Beanie (Black)","<p dir=""ltr""><strong>Sizes &amp; Specs:  </strong>KB-Ethos Solid Long Beanie - SKIHAT-LONG<strong><br></strong><b id=""docs-internal-guid-b1769c93-7fff-9f8a-f030-1e76b7774ac9"">Produced by: </b>Ambient Inks<br><strong>Production Method:</strong> Embroidery <br><meta charset=""utf-8""></p>
<p><em><strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong></em></p>
<p><em><meta charset=""utf-8"">Fulfilled by <a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit <a rel=""noopener noreferrer"" href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Accessories","true","Title","Default Title",,,,,"DIRT064",10.1,"OUNCES","DENY","",30,30,"true","false","","",1,"false","Accessories,Created_2025,FallCollection,FallTourCollection,MB-Invisible,misc","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Beanie_Black.jpg?v=1760717668","","",true,11,6
"68f26ac6399baf10b2018ff8","beanie-white","Beanie (White)","<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Sizes &amp; Specs:  </strong><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">KB-Ethos Solid Long Beanie - SKIHAT-LONG<br></span><b id=""docs-internal-guid-b1769c93-7fff-9f8a-f030-1e76b7774ac9"">Produced by: </b>Ambient Inks<br><strong>Production Method:</strong> Embroidery <br><meta charset=""utf-8""></p>
<p><em><strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong></em></p>
<p><em><meta charset=""utf-8"">Fulfilled by <a href=""https://ambientinks.com/"" rel=""noopener noreferrer"" target=""_blank"">Ambient Inks</a> and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit <a href=""https://ambientinks.com/sustainability/"" rel=""noopener noreferrer"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Accessories","true","Title","Default Title",,,,,"DIRT063",10.1,"OUNCES","DENY","",30,30,"true","false","","",1,"false","Accessories,Created_2025,FallCollection,FallTourCollection,MB-Invisible,misc","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Beanie_White.jpg?v=1760717604","","",true,13,8
"67b7a31c2cc09623a932786b","blaze-poster-print","Blaze Poster Print","<p><meta charset=""utf-8""><em><strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong></em></p>
<p><strong>Paper Specs:</strong> White pacesetter digital cover gloss 130#<br><meta charset=""utf-8""><strong>Production Method:</strong> Printed digitally in full color w/ matte dry ink<br><strong>Size: </strong>18"" x 12""<br><br><strong>Designer/Artist:</strong> <a href=""https://www.brinlevinson.com/"" title=""Brin Levinson"" rel=""noopener"" target=""_blank"">Brin Levinson</a><br></p>
<p><em>Fulfilled by<span> </span><a href=""https://ambientinks.com/"" rel=""noopener noreferrer"" target=""_blank"">Ambient Inks</a><span> </span>and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit<span> </span><a href=""https://ambientinks.com/sustainability/"" rel=""noopener noreferrer"" target=""_blank"">this link</a>.</em><br></p>","Dirtwire","Poster","true","Title","Default Title",,,,,"DIRT050",13.1,"OUNCES","DENY","",30,"","true","false","","",1,"false","accessories,Created_2025,MB-Invisible,misc,Poster","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Blaze-Poster.jpg?v=1740088132","","",true,52,35
"6536c8eaa03abac415e66c33","dirtwire-cactus-zip-up","Cact-eye Zip Up Hoodie","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><strong>Product Brand/Style:</strong> BELLA + CANVAS - Sponge Fleece Full-Zip Hoodie - 3739<br><strong>Fit:</strong> <em>Fitted</em><br><strong>Fabric:</strong> <meta charset=""utf-8""><span data-mce-fragment=""1"">8 oz./yd² (US), 52/48 Airlume combed and ring-spun cotton/polyester</span><br><br><strong>Production Method:</strong> <em>screen printing</em><br><strong>Inks:</strong> <em>standard</em></p>
<p><em>Fulfilled by<span> </span><a href=""https://ambientinks.com/"" data-mce-href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a><span> </span>and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit<span> </span><a href=""https://ambientinks.com/sustainability/"" data-mce-href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Sweatshirt","true","Size","Small","Size","Medium","Size","Large","DIRT027-S",15.1,"OUNCES","DENY","",50,65,"true","false","","",1,"false","apparel,bis-hidden,MB-Invisible,sweatshirt","https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Front.jpg?v=1698866519,https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Back.jpg?v=1698866520","","",true,0,0
"6536c8eaa03abac415e66c33","dirtwire-cactus-zip-up","Cact-eye Zip Up Hoodie","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><strong>Product Brand/Style:</strong> BELLA + CANVAS - Sponge Fleece Full-Zip Hoodie - 3739<br><strong>Fit:</strong> <em>Fitted</em><br><strong>Fabric:</strong> <meta charset=""utf-8""><span data-mce-fragment=""1"">8 oz./yd² (US), 52/48 Airlume combed and ring-spun cotton/polyester</span><br><br><strong>Production Method:</strong> <em>screen printing</em><br><strong>Inks:</strong> <em>standard</em></p>
<p><em>Fulfilled by<span> </span><a href=""https://ambientinks.com/"" data-mce-href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a><span> </span>and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit<span> </span><a href=""https://ambientinks.com/sustainability/"" data-mce-href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Sweatshirt","true","Size","Small","Size","Medium","Size","Large","DIRT027-M",15.1,"OUNCES","DENY","",50,65,"true","false","","",2,"false","apparel,bis-hidden,MB-Invisible,sweatshirt","https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Front.jpg?v=1698866519,https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Back.jpg?v=1698866520","","",true,0,0
"6536c8eaa03abac415e66c33","dirtwire-cactus-zip-up","Cact-eye Zip Up Hoodie","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><strong>Product Brand/Style:</strong> BELLA + CANVAS - Sponge Fleece Full-Zip Hoodie - 3739<br><strong>Fit:</strong> <em>Fitted</em><br><strong>Fabric:</strong> <meta charset=""utf-8""><span data-mce-fragment=""1"">8 oz./yd² (US), 52/48 Airlume combed and ring-spun cotton/polyester</span><br><br><strong>Production Method:</strong> <em>screen printing</em><br><strong>Inks:</strong> <em>standard</em></p>
<p><em>Fulfilled by<span> </span><a href=""https://ambientinks.com/"" data-mce-href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a><span> </span>and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit<span> </span><a href=""https://ambientinks.com/sustainability/"" data-mce-href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Sweatshirt","true","Size","Small","Size","Medium","Size","Large","DIRT027-L",15.1,"OUNCES","DENY","",50,65,"true","false","","",3,"false","apparel,bis-hidden,MB-Invisible,sweatshirt","https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Front.jpg?v=1698866519,https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Back.jpg?v=1698866520","","",true,6,0
"6536c8eaa03abac415e66c33","dirtwire-cactus-zip-up","Cact-eye Zip Up Hoodie","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><strong>Product Brand/Style:</strong> BELLA + CANVAS - Sponge Fleece Full-Zip Hoodie - 3739<br><strong>Fit:</strong> <em>Fitted</em><br><strong>Fabric:</strong> <meta charset=""utf-8""><span data-mce-fragment=""1"">8 oz./yd² (US), 52/48 Airlume combed and ring-spun cotton/polyester</span><br><br><strong>Production Method:</strong> <em>screen printing</em><br><strong>Inks:</strong> <em>standard</em></p>
<p><em>Fulfilled by<span> </span><a href=""https://ambientinks.com/"" data-mce-href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a><span> </span>and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit<span> </span><a href=""https://ambientinks.com/sustainability/"" data-mce-href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Sweatshirt","true","Size","Small","Size","Medium","Size","Large","DIRT027-XL",15.1,"OUNCES","DENY","",50,65,"true","false","","",4,"false","apparel,bis-hidden,MB-Invisible,sweatshirt","https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Front.jpg?v=1698866519,https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Back.jpg?v=1698866520","","",true,1,0
"6536c8eaa03abac415e66c33","dirtwire-cactus-zip-up","Cact-eye Zip Up Hoodie","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><strong>Product Brand/Style:</strong> BELLA + CANVAS - Sponge Fleece Full-Zip Hoodie - 3739<br><strong>Fit:</strong> <em>Fitted</em><br><strong>Fabric:</strong> <meta charset=""utf-8""><span data-mce-fragment=""1"">8 oz./yd² (US), 52/48 Airlume combed and ring-spun cotton/polyester</span><br><br><strong>Production Method:</strong> <em>screen printing</em><br><strong>Inks:</strong> <em>standard</em></p>
<p><em>Fulfilled by<span> </span><a href=""https://ambientinks.com/"" data-mce-href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a><span> </span>and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit<span> </span><a href=""https://ambientinks.com/sustainability/"" data-mce-href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Sweatshirt","true","Size","Small","Size","Medium","Size","Large","DIRT027-2X",15.1,"OUNCES","DENY","",50,65,"true","false","","",5,"false","apparel,bis-hidden,MB-Invisible,sweatshirt","https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Front.jpg?v=1698866519,https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Back.jpg?v=1698866520","","",true,4,0
"6536c8eaa03abac415e66c33","dirtwire-cactus-zip-up","Cact-eye Zip Up Hoodie","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><strong>Product Brand/Style:</strong> BELLA + CANVAS - Sponge Fleece Full-Zip Hoodie - 3739<br><strong>Fit:</strong> <em>Fitted</em><br><strong>Fabric:</strong> <meta charset=""utf-8""><span data-mce-fragment=""1"">8 oz./yd² (US), 52/48 Airlume combed and ring-spun cotton/polyester</span><br><br><strong>Production Method:</strong> <em>screen printing</em><br><strong>Inks:</strong> <em>standard</em></p>
<p><em>Fulfilled by<span> </span><a href=""https://ambientinks.com/"" data-mce-href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a><span> </span>and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit<span> </span><a href=""https://ambientinks.com/sustainability/"" data-mce-href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Sweatshirt","true","Size","Small","Size","Medium","Size","Large","DIRT027-3X",15.1,"OUNCES","DENY","",50,65,"true","false","","",6,"false","apparel,bis-hidden,MB-Invisible,sweatshirt","https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Front.jpg?v=1698866519,https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_CactusZipUp_Back.jpg?v=1698866520","","",true,2,0
"67b7a3802cc09623a932a8ae","carrier-poster-print","Carrier Poster Print","<p><meta charset=""utf-8""><em><strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong></em></p>
<p><strong>Paper Specs:</strong> White pacesetter digital cover gloss 130#<br><meta charset=""utf-8""><strong>Production Method:</strong> Printed digitally in full color w/ matte dry ink<br><strong>Size: </strong>18"" x 12""<br><br><strong>Designer/Artist:</strong> <a href=""https://www.brinlevinson.com/"" title=""Brin Levinson"" rel=""noopener"" target=""_blank"">Brin Levinson</a><br></p>
<p><em>Fulfilled by<span> </span><a href=""https://ambientinks.com/"" rel=""noopener noreferrer"" target=""_blank"">Ambient Inks</a><span> </span>and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit<span> </span><a href=""https://ambientinks.com/sustainability/"" rel=""noopener noreferrer"" target=""_blank"">this link</a>.</em><br></p>","Dirtwire","Poster","true","Title","Default Title",,,,,"DIRT051",13.1,"OUNCES","DENY","",30,"","true","false","","",1,"false","accessories,Created_2025,MB-Invisible,misc,Poster","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Carrier-Poster.jpg?v=1740088209","","",true,46,60
"68f26889399baf10b2018c19","cloud-onesie","Cloud Onesie","<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Sizes &amp; Specs: </strong><a rel=""noopener"" title=""Rabbit Skins 4424EX"" href=""https://www.ssactivewear.com/p/rabbit_skins/4424ex/rose_tie_dye-fine_jersey"" target=""_blank""><span>Rabbit Skins 4424EX</span></a><br><strong>Fit + Fabric:</strong> 4.5 oz; 100% Cotton<br></span></p>
<p><meta charset=""utf-8""><meta charset=""utf-8""><strong>Produced By:</strong> <meta charset=""utf-8""><a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> <br><meta charset=""utf-8""><strong>Production Method:</strong> Screen Printing<br><strong>Inks:</strong> Standard<br></p>
<p><em><meta charset=""utf-8""> <strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong><br><br>Fulfilled by <a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit <a rel=""noopener noreferrer"" href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Apparel","true","Title","6 Months","Title","12 Months","Title","18 Months","DIRT062-6M",3.1,"OUNCES","DENY","",25,"","true","false","","",1,"false","all,apparel,FallCollection,FallTourCollection,MB-Invisible,spo-disabled","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Logo-Onesie_Sky.jpg?v=1760717028","","",true,2,0
"68f26889399baf10b2018c19","cloud-onesie","Cloud Onesie","<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Sizes &amp; Specs: </strong><a rel=""noopener"" title=""Rabbit Skins 4424EX"" href=""https://www.ssactivewear.com/p/rabbit_skins/4424ex/rose_tie_dye-fine_jersey"" target=""_blank""><span>Rabbit Skins 4424EX</span></a><br><strong>Fit + Fabric:</strong> 4.5 oz; 100% Cotton<br></span></p>
<p><meta charset=""utf-8""><meta charset=""utf-8""><strong>Produced By:</strong> <meta charset=""utf-8""><a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> <br><meta charset=""utf-8""><strong>Production Method:</strong> Screen Printing<br><strong>Inks:</strong> Standard<br></p>
<p><em><meta charset=""utf-8""> <strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong><br><br>Fulfilled by <a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit <a rel=""noopener noreferrer"" href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Apparel","true","Title","6 Months","Title","12 Months","Title","18 Months","DIRT062-12M",3.1,"OUNCES","DENY","",25,"","true","false","","",2,"false","all,apparel,FallCollection,FallTourCollection,MB-Invisible,spo-disabled","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Logo-Onesie_Sky.jpg?v=1760717028","","",true,3,9
"68f26889399baf10b2018c19","cloud-onesie","Cloud Onesie","<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Sizes &amp; Specs: </strong><a rel=""noopener"" title=""Rabbit Skins 4424EX"" href=""https://www.ssactivewear.com/p/rabbit_skins/4424ex/rose_tie_dye-fine_jersey"" target=""_blank""><span>Rabbit Skins 4424EX</span></a><br><strong>Fit + Fabric:</strong> 4.5 oz; 100% Cotton<br></span></p>
<p><meta charset=""utf-8""><meta charset=""utf-8""><strong>Produced By:</strong> <meta charset=""utf-8""><a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> <br><meta charset=""utf-8""><strong>Production Method:</strong> Screen Printing<br><strong>Inks:</strong> Standard<br></p>
<p><em><meta charset=""utf-8""> <strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong><br><br>Fulfilled by <a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit <a rel=""noopener noreferrer"" href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Apparel","true","Title","6 Months","Title","12 Months","Title","18 Months","DIRT062-18M",3.1,"OUNCES","DENY","",25,"","true","false","","",3,"false","all,apparel,FallCollection,FallTourCollection,MB-Invisible,spo-disabled","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Logo-Onesie_Sky.jpg?v=1760717028","","",true,6,10
"65149b88f21276ce66e1dd07","dirtwire-lp","Dirtwire (LP)","<p><meta charset=""utf-8""><em><strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.<br></strong></em><span data-sheets-userformat='{""2"":769,""3"":{""1"":0},""11"":4,""12"":0}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Specific Description: (if different from base info below)\n\nRelease Date: 2022\nOriginal Release Date: May 20, 2012\nRecord Label: Swamptronic Records\nFormat + Color: Black\n\nTracklist:\nA1        Amphibian Circuits\nA2        Back Home\nA3        Xiang Zone\nA4        Sailing The Solar Flares\nA5        Knock\nB1        Hunter's Harp\nB2        Rusted Railway\nB3        Freeka 5\nB4        Old Upright\nB5        Bed Spring\n\nCover Art Designed By: Brin Levinson - brinlevinson.com&quot;}""><br><strong>Release Date:</strong> 2022<br><strong>Original Release Date:</strong> May 20, 2012<br><strong>Record Label:</strong> Swamptronic Records<br><strong>Format + Color:</strong> Black<br><br><strong>Tracklist:</strong><br>A1 Amphibian Circuits<br>A2 Back Home<br>A3 Xiang Zone<br>A4 Sailing The Solar Flares<br>A5 Knock<br>B1 Hunter's Harp<br>B2 Rusted Railway<br>B3 Freeka 5<br>B4 Old Upright<br>B5 Bed Spring<br><br><strong>Cover Art Designed By:</strong> Brin Levinson - brinlevinson.com</span><br></p>
<em><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Fulfilled by </span><a href=""http://www.ambientinks.com/"" data-mce-fragment=""1"" target=""_blank"" data-mce-href=""http://www.ambientinks.com/""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Ambient Inks</span></a><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""> and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, </span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">please visit <a href=""http://www.ambientinks.com/sustainability"" target=""_blank"">this link</a></span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">.</span></em>
<style type=""text/css""><!--
td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}
--></style>","Dirtwire","Music","true","Title","Default Title",,,,,"DIRT012-LP",1.25,"POUNDS","DENY","",35,"","true","false","","",1,"false","LP,MB-Invisible,music,soundscan,Vinyl","https://cdn.shopify.com/s/files/1/0219/6940/files/DirtWire_Web_Dirtwire_LP.jpg?v=1695849554","","",true,132,50
"68f26bfd399baf10b20190f6","dirtwire-tote-bag","Dirtwire - Tote Bag","<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Specs:</strong><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""> Liberty Bags 8503<br></span><meta charset=""utf-8""><strong>Construction:</strong> 24"" webbed handles reinforced stress point stitching. 4 1/2"" square bottom gusset<br><strong>Fabric:</strong> 12 oz; 100% Cotton Canvas<br><br><strong>Produced By:</strong> <meta charset=""utf-8""><a href=""https://ambientinks.com/"" rel=""noopener noreferrer"" target=""_blank"">Ambient Inks</a> <br><strong>Production Method:</strong> Screen Printing<br><strong>Inks:</strong> Standard<em><br><br><meta charset=""utf-8""> <strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong><br></em></p>
<p><em>Fulfilled by <a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit <a rel=""noopener noreferrer"" href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Tote","true","Title","Default Title",,,,,"DIRT066",10.1,"OUNCES","DENY","",20,"","true","false","","",1,"false","accessories,Created_2025,FallCollection,FallTourCollection,MB-Invisible,misc,tote","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_Tote-8503_Black_76510907-e5da-40fa-bbab-09d63fce2672.jpg?v=1760717932","","",true,55,36
"68fa5e66b137467786f5a416","dirtwire-all-birds-sticker","Dirtwire All Birds Sticker","<p><b id=""docs-internal-guid-086b4756-7fff-99b9-747e-c8e1e7c269e3""><span></span><span>Sizes &amp; Specs:</span></b> 4.5"" x 4.2""<b id=""docs-internal-guid-086b4756-7fff-99b9-747e-c8e1e7c269e3""><span><br></span><span>Finish: </span></b>Matte<b id=""docs-internal-guid-086b4756-7fff-99b9-747e-c8e1e7c269e3""><span><br></span></b><strong>Produced by: </strong><a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a> <em><br><br><strong>Please note: product images are digital mockups. Actual products may vary in color, brand, style and/or production materials due to reasons beyond our control.</strong><br></em><em></em></p>
<p><em>Fulfilled by<span> </span><a rel=""noopener noreferrer"" href=""https://ambientinks.com/"" target=""_blank"">Ambient Inks</a><span> </span>and shipped using compostable and/or recyclable packaging. To learn more about our sustainability standards and practices, please visit<span> </span><a rel=""noopener noreferrer"" href=""https://ambientinks.com/sustainability/"" target=""_blank"">this link</a>.</em></p>","Dirtwire","Sticker","true","Title","Default Title",,,,,"DIRT076",1,"OUNCES","DENY","",5,"","true","false","","",1,"false","accessories,Created_2025,FallCollection,FallTourCollection,MB-Invisible,misc,sticker","https://cdn.shopify.com/s/files/1/0219/6940/files/Dirtwire_Web_All-Birds-Sticker.jpg?v=1761937323","","",true,43,0
